[Warning] 'tarty1' font is not printable in this environment.

[INFO] Loaded wordlist file with 1829 words.
[INFO] Beginning enumeration...
200    Dict     321l   13247c   http://192.168.56.101:81/
200    Index    19l    1057c    http://192.168.56.101:81/vendor/composer/package-versions-deprecated/LICENSE
200    Index    27l    1088c    http://192.168.56.101:81/vendor/ralouphie/getallheaders/README.md
200    Index    48l    1365c    http://192.168.56.101:81/vendor/composer/package-versions-deprecated/composer.json
200    Index    16l    978c     http://192.168.56.101:81/vendor/twig/twig/lib/
200    Index    16l    1045c    http://192.168.56.101:81/vendor/ralouphie/getallheaders/src/
200    Index    120l   6121c    http://192.168.56.101:81/vendor/composer/package-versions-deprecated/CHANGELOG.md
200    Index    26l    465c     http://192.168.56.101:81/vendor/ralouphie/getallheaders/composer.json
200    Index    5l     193c     http://192.168.56.101:81/vendor/composer/package-versions-deprecated/SECURITY.md
200    Index    44l    6721c    http://192.168.56.101:81/vendor/twig/twig/src/
200    Index    54l    1357c    http://192.168.56.101:81/vendor/twig/twig/composer.json
200    Index    7l     875c     http://192.168.56.101:81/vendor/composer/package-versions-deprecated/README.md
200    Index    2603l  91735c   http://192.168.56.101:81/vendor/composer/package-versions-deprecated/composer.lock
200    Index    27l    1516c    http://192.168.56.101:81/vendor/twig/twig/LICENSE
200    Index    43l    970c     http://192.168.56.101:81/vendor/marc1706/fast-image-size/composer.json
200    Index    22l    1082c    http://192.168.56.101:81/vendor/marc1706/fast-image-size/LICENSE
200    Index    29l    1519c    http://192.168.56.101:81/vendor/google/recaptcha/LICENSE
200    Index    1046l  36418c   http://192.168.56.101:81/vendor/marc1706/fast-image-size/composer.lock
200    Index    8l     87c      http://192.168.56.101:81/vendor/google/recaptcha/app.yaml
200    Index    39l    1239c    http://192.168.56.101:81/vendor/google/recaptcha/composer.json
200    Index    17l    1214c    http://192.168.56.101:81/vendor/google/recaptcha/src/
200    Index    53l    1405c    http://192.168.56.101:81/vendor/guzzlehttp/promises/composer.json
200    Index    17l    1238c    http://192.168.56.101:81/vendor/marc1706/fast-image-size/lib/
200    Index    71l    2109c    http://192.168.56.101:81/vendor/guzzlehttp/psr7/composer.json
200    Index    26l    1402c    http://192.168.56.101:81/vendor/guzzlehttp/psr7/LICENSE
200    Index    64l    2533c    http://192.168.56.101:81/vendor/google/recaptcha/ARCHITECTURE.md
200    Index    324l   8415c    http://192.168.56.101:81/vendor/guzzlehttp/psr7/CHANGELOG.md
200    Index    46l    7323c    http://192.168.56.101:81/vendor/guzzlehttp/psr7/src/
200    Index    24l    1284c    http://192.168.56.101:81/vendor/guzzlehttp/promises/LICENSE
200    Index    116l   2027c    http://192.168.56.101:81/vendor/guzzlehttp/promises/CHANGELOG.md
200    Index    33l    4609c    http://192.168.56.101:81/vendor/guzzlehttp/guzzle/src/
200    Index    546l   17425c   http://192.168.56.101:81/vendor/guzzlehttp/promises/README.md
200    Index    33l    4656c    http://192.168.56.101:81/vendor/guzzlehttp/promises/src/
200    Index    844l   28296c   http://192.168.56.101:81/vendor/guzzlehttp/psr7/README.md
200    Index    18l    387c     http://192.168.56.101:81/vendor/guzzlehttp/guzzle/Dockerfile
200    Index    92l    2399c    http://192.168.56.101:81/vendor/guzzlehttp/guzzle/composer.json
200    Index    18l    1509c    http://192.168.56.101:81/vendor/psr/container/src/
200    Index    16l    1039c    http://192.168.56.101:81/vendor/bantu/ini-get-wrapper/src/
200    Index    22l    559c     http://192.168.56.101:81/vendor/psr/container/composer.json
200    Index    19l    1059c    http://192.168.56.101:81/vendor/bantu/ini-get-wrapper/LICENSE
200    Index    13l    578c     http://192.168.56.101:81/vendor/psr/container/README.md
200    Index    21l    1145c    http://192.168.56.101:81/vendor/psr/container/LICENSE
200    Index    27l    1460c    http://192.168.56.101:81/vendor/guzzlehttp/guzzle/LICENSE
200    Index    19l    1085c    http://192.168.56.101:81/vendor/psr/log/LICENSE
200    Index    26l    562c     http://192.168.56.101:81/vendor/psr/log/composer.json
200    Index    16l    970c     http://192.168.56.101:81/vendor/psr/log/Psr/
200    Index    38l    984c     http://192.168.56.101:81/vendor/symfony/polyfill-mbstring/composer.json
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/polyfill-mbstring/bootstrap.php
200    Index    16l    1044c    http://192.168.56.101:81/vendor/symfony/polyfill-mbstring/Resources/
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/polyfill-mbstring/Mbstring.php
200    Index    13l    370c     http://192.168.56.101:81/vendor/symfony/polyfill-mbstring/README.md
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/polyfill-mbstring/bootstrap80.php
200    Index    15l    371c     http://192.168.56.101:81/vendor/bantu/ini-get-wrapper/composer.json
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/Reference.php
200    Index    19l    1068c    http://192.168.56.101:81/vendor/symfony/polyfill-mbstring/LICENSE
200    Index    19l    1773c    http://192.168.56.101:81/vendor/symfony/dependency-injection/ParameterBag/
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/ExpressionLanguage.php
200    Index    19l    1779c    http://192.168.56.101:81/vendor/symfony/dependency-injection/Extension/
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/TypedReference.php
200    Index    18l    1586c    http://192.168.56.101:81/vendor/symfony/dependency-injection/Config/
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/TaggedContainerInterface.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/Definition.php
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/ResettableContainerInterface.php
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/ServiceLocator.php
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/EnvVarProcessor.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/ContainerAwareInterface.php
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/ContainerInterface.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/DefinitionDecorator.php
200    Index    21l    2207c    http://192.168.56.101:81/vendor/symfony/dependency-injection/Argument/
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/Variable.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/ContainerAwareTrait.php
200    Index    28l    3910c    http://192.168.56.101:81/vendor/symfony/dependency-injection/Exception/
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/ExpressionLanguageProvider.php
200    Index    21l    2111c    http://192.168.56.101:81/vendor/symfony/dependency-injection/Dumper/
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/Container.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/Parameter.php
200    Index    25l    2973c    http://192.168.56.101:81/vendor/symfony/dependency-injection/Loader/
200    Index    64l    12508c   http://192.168.56.101:81/vendor/symfony/dependency-injection/Compiler/
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/EnvVarProcessorInterface.php
200    Index    18l    1474c    http://192.168.56.101:81/vendor/symfony/dependency-injection/LazyProxy/
200    Index    19l    1065c    http://192.168.56.101:81/vendor/symfony/dependency-injection/LICENSE
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/Alias.php
200    Index    50l    1519c    http://192.168.56.101:81/vendor/symfony/dependency-injection/composer.json
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/ContainerBuilder.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/ServiceSubscriberInterface.php
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/dependency-injection/ChildDefinition.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/debug/ExceptionHandler.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/debug/DebugClassLoader.php
200    Index    16l    1000c    http://192.168.56.101:81/vendor/symfony/debug/Resources/
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/debug/Debug.php
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/debug/BufferingLogger.php
200    Index    24l    2887c    http://192.168.56.101:81/vendor/symfony/debug/Exception/
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/debug/ErrorHandler.php
200    Index    19l    1828c    http://192.168.56.101:81/vendor/symfony/debug/FatalErrorHandler/
200    Index    19l    1065c    http://192.168.56.101:81/vendor/symfony/debug/LICENSE
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/polyfill-intl-idn/bootstrap80.php
200    Index    16l    1044c    http://192.168.56.101:81/vendor/symfony/polyfill-intl-idn/Resources/
200    Index    35l    873c     http://192.168.56.101:81/vendor/symfony/debug/composer.json
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/polyfill-intl-idn/Info.php
200    Index    41l    1164c    http://192.168.56.101:81/vendor/symfony/polyfill-intl-idn/composer.json
200    Index    19l    1114c    http://192.168.56.101:81/vendor/symfony/polyfill-intl-idn/LICENSE
200    Index    12l    467c     http://192.168.56.101:81/vendor/symfony/polyfill-intl-idn/README.md
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/polyfill-intl-idn/bootstrap.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/polyfill-intl-idn/Idn.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/polyfill-php72/bootstrap.php
200    Index    35l    1035c    http://192.168.56.101:81/vendor/symfony/polyfill-php72/README.md
200    Index    32l    873c     http://192.168.56.101:81/vendor/symfony/polyfill-php72/composer.json
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/polyfill-php72/Php72.php
200    Index    57l    1708c    http://192.168.56.101:81/vendor/symfony/process/CHANGELOG.md
200    Index    30l    834c     http://192.168.56.101:81/vendor/symfony/process/phpunit.xml.dist
200    Index    19l    1068c    http://192.168.56.101:81/vendor/symfony/polyfill-php72/LICENSE
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/process/InputStream.php
200    Index    26l    3321c    http://192.168.56.101:81/vendor/symfony/process/Tests/
200    Index    21l    2188c    http://192.168.56.101:81/vendor/symfony/process/Exception/
200    Index    19l    1065c    http://192.168.56.101:81/vendor/symfony/process/LICENSE
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/process/PhpExecutableFinder.php
200    Index    28l    671c     http://192.168.56.101:81/vendor/symfony/process/composer.json
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/process/ProcessBuilder.php
200    Index    13l    477c     http://192.168.56.101:81/vendor/symfony/process/README.md
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/process/ExecutableFinder.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/process/ProcessUtils.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/filesystem/Filesystem.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/process/Process.php
200    Index    19l    1662c    http://192.168.56.101:81/vendor/symfony/process/Pipes/
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/filesystem/LockHandler.php
200    Index    29l    722c     http://192.168.56.101:81/vendor/symfony/filesystem/composer.json
200    Index    19l    1065c    http://192.168.56.101:81/vendor/symfony/filesystem/LICENSE
200    Index    19l    1723c    http://192.168.56.101:81/vendor/symfony/filesystem/Exception/
200    Index    19l    1065c    http://192.168.56.101:81/vendor/symfony/finder/LICENSE
500    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/process/PhpProcess.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/finder/Finder.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/finder/SplFileInfo.php
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/finder/Glob.php
200    Index    28l    668c     http://192.168.56.101:81/vendor/symfony/finder/composer.json
200    Index    0l     0c       http://192.168.56.101:81/vendor/symfony/console/ConsoleEvents.php
200    Index    28l    3848c    http://192.168.56.101:81/vendor/symfony/finder/Iterator/
